CORating,state,nextJobTwo,title,WLBRating,SLRating,id,CaVRating,company,city,nextJobOne,CaBRating,numJobs,jobId
3.5,CA,project manager,Software Engineer Intern,3.6,2.9,249,3.6,Intel,Sunnyvale,programmer intern,3.9,7,4520
3.5,CA,,Device Engineer,3.6,2.9,250,3.6,Intel,Sunnyvale,,3.9,7,40489
3.5,CA,,Systems Validation Engineer,3.6,2.9,251,3.6,Intel,Sunnyvale,,3.9,7,20563
3.5,CA,senior field engineer,Test Development Engineer,3.6,2.9,252,3.6,Intel,Sunnyvale,systems engineer,3.9,7,58971
3.5,CA,,Optical Engineering Intern,3.6,2.9,253,3.6,Intel,Sunnyvale,,3.9,6,680182
3.5,CA,,Software Engineer (MTS),3.6,2.9,254,3.6,Intel,Sunnyvale,,3.9,6,126386
3.5,CA,,Graphics Software Engineer,3.6,2.9,255,3.6,Intel,Sunnyvale,,3.9,6,21703
3.5,CA,,Design Verification,3.6,2.9,256,3.6,Intel,Sunnyvale,,3.9,6,40361
3.5,CA,,Design Verification Engineer,3.6,2.9,257,3.6,Intel,Sunnyvale,,3.9,6,40362
3.5,CA,senior database developer,Software Development Engineer,3.6,2.9,258,3.6,Intel,Sunnyvale,lead engineer,3.9,6,30327
3.5,CA,,DFT Engineer,3.6,2.9,259,3.6,Intel,Sunnyvale,,3.9,5,40583
3.5,CA,software engineer,Data Scientist,3.6,2.9,260,3.6,Intel,Sunnyvale,developer,3.9,5,119899
3.5,CA,senior software engineer,Software Intern,3.6,2.9,261,3.6,Intel,Sunnyvale,project details,3.9,5,30577
3.5,CA,,Vision Systems Engineer,3.6,2.9,262,3.6,Intel,Sunnyvale,,3.9,5,413928
3.5,CA,executive assistant,Project Coordinator,3.6,2.9,263,3.6,Intel,Sunnyvale,executive administrative assistant,3.9,5,55558
3.5,CA,,Photonic Design Engineer,3.6,2.9,264,3.6,Intel,Sunnyvale,,3.9,5,92050
3.5,CA,senior design engineer,Physical Design Engineer,3.6,2.9,265,3.6,Intel,Sunnyvale,cad engineer,3.9,5,2497
3.5,CA,,Software Architect,3.6,2.9,266,3.6,Intel,Sunnyvale,director,3.9,5,4780
3.5,CA,,Pre-Si Validation Verification Engineer,3.6,2.9,267,3.6,Intel,Sunnyvale,,3.9,4,873289
3.5,CA,staff engineer,FPGA Engineer,3.6,2.9,268,3.6,Intel,Sunnyvale,hardware engineer,3.9,4,27257
3.5,CA,,Cloud Solutions Architect,3.6,2.9,269,3.6,Intel,Sunnyvale,,3.9,4,161241
3.5,CA,director,Product Marketing Engineer,3.6,2.9,270,3.6,Intel,Sunnyvale,technical marketing engineer,3.9,4,61622
3.5,CA,,Design Engineer,3.6,2.9,271,3.6,Intel,Sunnyvale,,3.9,4,60763
3.5,CA,,Performance Analysis Engineer,3.6,2.9,272,3.6,Intel,Sunnyvale,,3.9,4,91841
3.5,CA,,Software Engineer - Machine Learning,3.6,2.9,273,3.6,Intel,Sunnyvale,,3.9,4,593642
3.5,MA,,Compiler Engineer,3.6,2.9,274,3.6,Intel,Hudson,,3.9,6,100769
3.5,MA,,Field Applications Engineer,3.6,2.9,275,3.6,Intel,Hudson,,3.9,4,32284
3.5,MA,,Silicon Power Architect,3.6,2.9,276,3.6,Intel,Hudson,,3.9,4,593297
3.5,MA,,Software Engineer Intern - Graduate,3.6,2.9,277,3.6,Intel,Hudson,,3.9,4,602561
3.5,MA,,GEOINT Analyst,3.6,2.9,278,3.6,Intel,Hudson,,3.9,4,281825
3.5,MA,,Business Development Representative,3.6,2.9,279,3.6,Intel,Hudson,,3.9,4,62433
3.5,MA,,Engineer,3.6,2.9,280,3.6,Intel,Hudson,,3.9,3,31261
3.5,MA,,Software Engineer,3.6,2.9,281,3.6,Intel,Hudson,,3.9,3,4279
3.5,MA,,SoC Verification Engineer,3.6,2.9,282,3.6,Intel,Hudson,,3.9,3,253639
3.5,MA,,Soc Design Engineer,3.6,2.9,283,3.6,Intel,Hudson,,3.9,2,116189
3.5,MA,,Communication Systems Engineer,3.6,2.9,284,3.6,Intel,Hudson,,3.9,1,51591
3.5,MA,contractor,Desktop Support Analyst,3.6,2.9,285,3.6,Intel,Hudson,system administrator,3.9,1,40834
3.5,MA,junior level intelligence analyst,Intelligence Analyst,3.6,2.9,286,3.6,Intel,Hudson,sigint analyst,3.9,1,9849
3.5,MA,sales coordinator,Sales Administrator,3.6,2.9,287,3.6,Intel,Hudson,administrative assistant,3.9,1,50747
3.5,MA,,Junior Java Developer,3.6,2.9,288,3.6,Intel,Hudson,senior software engineer,3.9,1,24726
3.5,MA,,Technology Assistant,3.6,2.9,289,3.6,Intel,Hudson,,3.9,1,20686
3.5,MA,,Grant and Administrative Coordinator,3.6,2.9,290,3.6,Intel,Hudson,,3.9,1,117875
3.5,MA,investment analyst,Portfolio Analyst,3.6,2.9,291,3.6,Intel,Hudson,senior analyst,3.9,1,41561
3.5,MA,,Systems Integration and Test Engineer,3.6,2.9,292,3.6,Intel,Hudson,,3.9,1,64718
3.5,MA,,HW/Software Systems Integration and Test Engineer,3.6,2.9,293,3.6,Intel,Hudson,,3.9,1,237575
3.5,CA,,Sales and Business Development,3.6,2.9,294,3.6,Intel,San Francisco,,3.9,7,50762
3.5,CA,,Talent Acquisition Specialist,3.6,2.9,295,3.6,Intel,San Francisco,manager,3.9,2,20645
3.5,CA,,Customer Success Coach,3.6,2.9,296,3.6,Intel,San Francisco,,3.9,2,696383
3.5,CA,,Enterprise Sales Development Representative,3.6,2.9,297,3.6,Intel,San Francisco,,3.9,2,375342
3.5,CA,,People Operations Specialist,3.6,2.9,298,3.6,Intel,San Francisco,,3.9,2,471218
3.5,CA,,Server Specialist,3.6,2.9,299,3.6,Intel,San Francisco,,3.9,1,11535
3.5,CA,intern,Office Coordinator,3.6,2.9,300,3.6,Intel,San Francisco,administrative assistant,3.9,1,46746
3.5,CA,general manager,Outside Sales Representative,3.6,2.9,301,3.6,Intel,San Francisco,account executive,3.9,1,1040
3.5,CA,,IOS Engineer,3.6,2.9,302,3.6,Intel,San Francisco,,3.9,1,216349
3.5,CA,project manager,Marketing Analyst,3.6,2.9,303,3.6,Intel,San Francisco,marketing manager,3.9,1,57568
3.5,CA,,Software Architect,3.6,2.9,304,3.6,Intel,San Francisco,director,3.9,1,4780
3.5,CA,,EXPERIENTIAL MARKETING MANAGER,3.6,2.9,305,3.6,Intel,San Francisco,,3.9,1,776068
3.5,CA,controller,Junior Accountant,3.6,2.9,306,3.6,Intel,San Francisco,consultant,3.9,1,24623
3.5,CA,product designer,Industrial Designer,3.6,2.9,307,3.6,Intel,San Francisco,instructor,3.9,1,16697
3.5,CA,,SQA QA WEB Mobile Test Engineer Analyst IOS Android,3.6,2.9,308,3.6,Intel,San Francisco,,3.9,1,715784
3.5,CA,,Events Coordinator and Volunteer,3.6,2.9,309,3.6,Intel,San Francisco,,3.9,1,1011452
3.5,NY,,SQL Server Database Administrator,3.6,2.9,310,3.6,Intel,New York,senior software engineer,3.9,6,5230
3.5,NY,,In-house Graphic Designer,3.6,2.9,311,3.6,Intel,New York,,3.9,4,637997
3.5,NY,,Integrated Media Supervisor,3.6,2.9,312,3.6,Intel,New York,,3.9,3,762042
3.5,NY,cashier,Direct Support Professional,3.6,2.9,313,3.6,Intel,New York,dietary aide,3.9,2,40708
3.5,NY,account manager,Media Relations Specialist,3.6,2.9,314,3.6,Intel,New York,account executive,3.9,2,13266
3.5,NY,,Capacity Planner,3.6,2.9,315,3.6,Intel,New York,,3.9,2,13063
3.5,NY,public safety officer,Armed Security Officer,3.6,2.9,316,3.6,Intel,New York,security guard,3.9,2,129858
3.5,NY,design intern,Associate Designer,3.6,2.9,317,3.6,Intel,New York,freelance designer,3.9,2,3017
3.5,NY,,All-Source Intelligence Analyst,3.6,2.9,318,3.6,Intel,New York,,3.9,1,134025
3.5,NY,,Field Applications Engineer,3.6,2.9,319,3.6,Intel,New York,,3.9,1,32284
3.5,NY,law clerk,Intern,3.6,2.9,320,3.6,Intel,New York,volunteer,3.9,1,10446
3.5,NY,project manager,Technical Support Analyst,3.6,2.9,321,3.6,Intel,New York,consultant,3.9,1,20969
3.5,NY,,Technical Account Coordinator,3.6,2.9,322,3.6,Intel,New York,,3.9,1,20405
3.5,NY,,Regional Solutions Architect,3.6,2.9,323,3.6,Intel,New York,,3.9,1,570009
3.5,NY,,IT Business Intelligence Analyst,3.6,2.9,324,3.6,Intel,New York,,3.9,1,1032585
3.5,NY,,V P of Sales,3.6,2.9,325,3.6,Intel,New York,,3.9,1,727616
3.5,NY,,Tableau Developer,3.6,2.9,326,3.6,Intel,New York,,3.9,1,435482
3.5,NY,,Unix Systems &amp; Storage Administrator,3.6,2.9,327,3.6,Intel,New York,,3.9,1,436151
3.5,NY,,Corporate Analyst,3.6,2.9,328,3.6,Intel,New York,,3.9,1,45203
3.5,TX,,NPI Engineer,3.6,2.9,329,3.6,Intel,Dallas,,3.9,5,52905
3.5,TX,,Technical Training Engineer,3.6,2.9,330,3.6,Intel,Dallas,,3.9,5,98925
3.5,TX,lead technician,Data Center Technician,3.6,2.9,331,3.6,Intel,Dallas,pc technician,3.9,4,46139
3.5,TX,,Change Management Specialist,3.6,2.9,332,3.6,Intel,Dallas,,3.9,4,5678
3.5,TX,,Tier-1 Technical Support Engineer,3.6,2.9,333,3.6,Intel,Dallas,,3.9,4,1076593
3.5,TX,,Technical Support Engineer,3.6,2.9,334,3.6,Intel,Dallas,manager,3.9,4,58305
3.5,TX,,Order Management Support Analyst,3.6,2.9,335,3.6,Intel,Dallas,,3.9,4,586731
3.5,TX,,Business Development Representative,3.6,2.9,336,3.6,Intel,Dallas,,3.9,4,62433
3.5,TX,controller,Financial Specialist,3.6,2.9,337,3.6,Intel,Dallas,senior accountant,3.9,4,43662
3.5,TX,,Field Applications Engineer,3.6,2.9,338,3.6,Intel,Dallas,,3.9,3,32284
3.5,TX,communications manager,Communications Specialist,3.6,2.9,339,3.6,Intel,Dallas,communications consultant,3.9,3,51652
3.5,TX,,Sales Support Administrator,3.6,2.9,340,3.6,Intel,Dallas,,3.9,3,44907
3.5,TX,,Head of Procurement,3.6,2.9,341,3.6,Intel,Dallas,,3.9,3,22040
3.5,TX,senior software engineer,Support Engineer,3.6,2.9,342,3.6,Intel,Dallas,manager,3.9,2,64634
3.5,TX,grill cook,Prep Cook,3.6,2.9,343,3.6,Intel,Dallas,cook,3.9,2,60665
3.5,TX,,Software Quality Engineer - Automation Architect,3.6,2.9,344,3.6,Intel,Dallas,,3.9,1,594167
3.5,TX,,Software Development Engineer In Test (SDET),3.6,2.9,345,3.6,Intel,Dallas,,3.9,1,30336
3.5,TX,account manager,Inside Sales Representative,3.6,2.9,346,3.6,Intel,Dallas,account executive,3.9,1,9628
3.5,TX,project manager,Technical Support Analyst,3.6,2.9,347,3.6,Intel,Dallas,consultant,3.9,1,20969
3.5,TX,manager,Compensation Analyst,3.6,2.9,348,3.6,Intel,Dallas,compensation consultant,3.9,1,51275
3.5,TX,contractor,Instructional Designer,3.6,2.9,349,3.6,Intel,Dallas,instructional design consultant,3.9,1,29284
3.5,TX,,Systems Security Engineer,3.6,2.9,350,3.6,Intel,Dallas,,3.9,1,64784
3.5,TX,team lead,Business Intelligence Analyst,3.6,2.9,351,3.6,Intel,Dallas,developer,3.9,1,63031
3.5,TX,,Sales Engineer,3.6,2.9,352,3.6,Intel,Dallas,,3.9,1,28437
3.5,TX,,Customer Information Management Analyst,3.6,2.9,353,3.6,Intel,Dallas,,3.9,1,147842
3.5,CA,,Protocol Stack Developer,3.6,2.9,354,3.6,Intel,San Diego,,3.9,10,671205
3.5,CA,,LTE FW Development,3.6,2.9,355,3.6,Intel,San Diego,,3.9,5,560558
3.5,CA,,Data Scientist and Machine Learning Engineer,3.6,2.9,356,3.6,Intel,San Diego,,3.9,4,564107
3.5,CA,senior verification engineer,Verification Engineer,3.6,2.9,357,3.6,Intel,San Diego,senior network engineer,3.9,4,53734
3.5,CA,,Security Researcher,3.6,2.9,358,3.6,Intel,San Diego,,3.9,3,44364
3.5,CA,senior systems engineer,Systems Software Engineer,3.6,2.9,359,3.6,Intel,San Diego,software development engineer,3.9,3,20522
3.5,CA,,Engineering Manger,3.6,2.9,360,3.6,Intel,San Diego,,3.9,3,484078
3.5,CA,,Software Engineer,3.6,2.9,361,3.6,Intel,San Diego,,3.9,2,4279
3.5,CA,pc migration technician,NOC Operator,3.6,2.9,362,3.6,Intel,San Diego,server installation technician,3.9,1,53262
3.5,CA,account manager,Inside Sales Representative,3.6,2.9,363,3.6,Intel,San Diego,account executive,3.9,1,9628
3.5,CA,,Engineering Support Technician,3.6,2.9,364,3.6,Intel,San Diego,,3.9,1,31442
3.5,CA,noc supervisor,NOC Technician,3.6,2.9,365,3.6,Intel,San Diego,network support analyst,3.9,1,53270
3.5,CA,,Software QA Test Engineer,3.6,2.9,366,3.6,Intel,San Diego,,3.9,1,116390
3.5,TX,,NPI Engineer,3.6,2.9,367,3.6,Intel,Plano,,3.9,5,52905
3.5,TX,,Technical Training Engineer,3.6,2.9,368,3.6,Intel,Plano,,3.9,5,98925
3.5,TX,lead technician,Data Center Technician,3.6,2.9,369,3.6,Intel,Plano,pc technician,3.9,4,46139
3.5,TX,,Change Management Specialist,3.6,2.9,370,3.6,Intel,Plano,,3.9,4,5678
3.5,TX,,Tier-1 Technical Support Engineer,3.6,2.9,371,3.6,Intel,Plano,,3.9,4,1076593
3.5,TX,,Order Management Support Analyst,3.6,2.9,372,3.6,Intel,Plano,,3.9,4,586731
3.5,TX,,Technical Support Engineer,3.6,2.9,373,3.6,Intel,Plano,manager,3.9,4,58305
3.5,TX,,Business Development Representative,3.6,2.9,374,3.6,Intel,Plano,,3.9,4,62433
3.5,TX,controller,Financial Specialist,3.6,2.9,375,3.6,Intel,Plano,senior accountant,3.9,4,43662
3.5,TX,,Field Applications Engineer,3.6,2.9,376,3.6,Intel,Plano,,3.9,3,32284
3.5,TX,communications manager,Communications Specialist,3.6,2.9,377,3.6,Intel,Plano,communications consultant,3.9,3,51652
3.5,TX,,Sales Support Administrator,3.6,2.9,378,3.6,Intel,Plano,,3.9,3,44907
3.5,TX,,Head of Procurement,3.6,2.9,379,3.6,Intel,Plano,,3.9,3,22040
3.5,TX,senior software engineer,Support Engineer,3.6,2.9,380,3.6,Intel,Plano,manager,3.9,2,64634
3.5,TX,grill cook,Prep Cook,3.6,2.9,381,3.6,Intel,Plano,cook,3.9,2,60665
3.5,TX,,Software Quality Engineer - Automation Architect,3.6,2.9,382,3.6,Intel,Plano,,3.9,1,594167
3.5,TX,,Software Development Engineer In Test (SDET),3.6,2.9,383,3.6,Intel,Plano,,3.9,1,30336
3.5,TX,account manager,Inside Sales Representative,3.6,2.9,384,3.6,Intel,Plano,account executive,3.9,1,9628
3.5,TX,project manager,Technical Support Analyst,3.6,2.9,385,3.6,Intel,Plano,consultant,3.9,1,20969
3.5,TX,manager,Compensation Analyst,3.6,2.9,386,3.6,Intel,Plano,compensation consultant,3.9,1,51275
3.5,TX,contractor,Instructional Designer,3.6,2.9,387,3.6,Intel,Plano,instructional design consultant,3.9,1,29284
3.5,TX,,Systems Security Engineer,3.6,2.9,388,3.6,Intel,Plano,,3.9,1,64784
3.5,TX,team lead,Business Intelligence Analyst,3.6,2.9,389,3.6,Intel,Plano,developer,3.9,1,63031
3.5,TX,,Sales Engineer,3.6,2.9,390,3.6,Intel,Plano,,3.9,1,28437
3.5,TX,,Customer Information Management Analyst,3.6,2.9,391,3.6,Intel,Plano,,3.9,1,147842
3.5,AZ,consultant,Systems Analyst,3.6,2.9,392,3.6,Intel,Chandler,software engineer,3.9,12,26279
3.5,AZ,,Software Engineer,3.6,2.9,393,3.6,Intel,Chandler,,3.9,8,4279
3.5,AZ,,Software/Firmware Development and Test Engineer,3.6,2.9,394,3.6,Intel,Chandler,,3.9,8,114016
3.5,AZ,enterprise storage engineer intern,Manufacturing Intern,3.6,2.9,395,3.6,Intel,Chandler,investor relations intern,3.9,7,57410
3.5,AZ,project engineer,Engineering Technician,3.6,2.9,396,3.6,Intel,Chandler,field service engineer,3.9,7,31458
3.5,AZ,project manager,Software Engineer Intern,3.6,2.9,397,3.6,Intel,Chandler,programmer intern,3.9,6,4520
3.5,AZ,,Technology Development Engineer,3.6,2.9,398,3.6,Intel,Chandler,,3.9,6,21062
3.5,AZ,software engineer,Automation Engineer,3.6,2.9,399,3.6,Intel,Chandler,software developer,3.9,6,18651
3.5,AZ,,Supply Line Management,3.6,2.9,400,3.6,Intel,Chandler,,3.9,6,1412454
3.5,AZ,,Supply Chain Analyst Intern,3.6,2.9,401,3.6,Intel,Chandler,,3.9,6,133337
3.5,AZ,software engineer,Engineering Intern,3.6,2.9,402,3.6,Intel,Chandler,undergraduate researcher,3.9,6,49655
3.5,AZ,,Product Safety Regulatory Engineer,3.6,2.9,403,3.6,Intel,Chandler,,3.9,5,259366
3.5,AZ,lab technician,Manufacturing Technician,3.6,2.9,404,3.6,Intel,Chandler,machine operator,3.9,5,57457
3.5,AZ,,Enterprise Architect,3.6,2.9,405,3.6,Intel,Chandler,director,3.9,5,49344
3.5,AZ,,Automation Tech,3.6,2.9,406,3.6,Intel,Chandler,,3.9,5,123154
3.5,AZ,corporate recruiter,Contract Recruiter,3.6,2.9,407,3.6,Intel,Chandler,contract it recruiter,3.9,5,1070
3.5,AZ,,Process TD Engineer,3.6,2.9,408,3.6,Intel,Chandler,,3.9,5,118402
3.5,AZ,,Packaging R&amp;D Intern,3.6,2.9,409,3.6,Intel,Chandler,,3.9,4,610965
3.5,AZ,,Field Applications Engineer,3.6,2.9,410,3.6,Intel,Chandler,,3.9,4,32284
3.5,AZ,,Supply Chain Systems Analyst,3.6,2.9,411,3.6,Intel,Chandler,,3.9,4,116738
3.5,AZ,,Social Networking and Digital Experience Technical Sales Specialist,3.6,2.9,412,3.6,Intel,Chandler,,3.9,4,724993
3.5,AZ,contractor,Instructional Designer,3.6,2.9,413,3.6,Intel,Chandler,instructional design consultant,3.9,4,29284
3.5,AZ,,Component Design Engineer Intern,3.6,2.9,414,3.6,Intel,Chandler,,3.9,4,273769
3.5,AZ,,Factory Automation Engineer,3.6,2.9,415,3.6,Intel,Chandler,,3.9,4,103643
3.5,AZ,manager,Product Development Engineer,3.6,2.9,416,3.6,Intel,Chandler,senior engineer,3.9,4,37274
3.5,AZ,,Package Design Engineer,3.6,2.9,417,3.6,Intel,Chandler,,3.9,4,73591
3.5,AZ,,Undergraduate Technical Intern,3.6,2.9,418,3.6,Intel,Chandler,,3.9,4,15497
3.5,AZ,,Non-Technical Intern,3.6,2.9,419,3.6,Intel,Chandler,,3.9,4,189942
3.5,AZ,,Performance Analysis Intern,3.6,2.9,420,3.6,Intel,Chandler,,3.9,4,212965
3.5,AZ,database systems programmer,Applications Developer,3.6,2.9,421,3.6,Intel,Chandler,senior systems analyst,3.9,4,23992
3.5,AZ,,Business Analyst/H R,3.6,2.9,422,3.6,Intel,Chandler,,3.9,4,1407723
3.5,AZ,line cook,Dishwasher,3.6,2.9,423,3.6,Intel,Chandler,crew member,3.9,4,35792
3.5,AZ,,Supply Chain Engineer,3.6,2.9,424,3.6,Intel,Chandler,,3.9,4,26432
3.5,AZ,unix technical specialist,Professional Services Consultant,3.6,2.9,425,3.6,Intel,Chandler,senior sales commissions analyst,3.9,3,37439
3.5,AZ,,Network Architect,3.6,2.9,426,3.6,Intel,Chandler,,3.9,3,52451
3.5,AZ,,R&amp;D Packaging Engineer,3.6,2.9,427,3.6,Intel,Chandler,,3.9,3,240668
3.5,AZ,,Systems Programmer,3.6,2.9,428,3.6,Intel,Chandler,,3.9,3,64767
3.5,AZ,,Crew Member/Grill Cook,3.6,2.9,429,3.6,Intel,Chandler,,3.9,3,264757
3.5,AZ,executive assistant,Administrative Assistant,3.6,2.9,430,3.6,Intel,Chandler,executive administrative assistant,3.9,3,15954
3.5,AZ,account manager,Packaging Engineer,3.6,2.9,431,3.6,Intel,Chandler,logistics specialist,3.9,3,47146
3.5,MD,systems engineer,Test Engineer,3.6,2.9,432,3.6,Intel,Annapolis Junction,electrical engineer,3.9,5,20986
3.5,MD,,Reverse Engineer,3.6,2.9,433,3.6,Intel,Annapolis Junction,,3.9,5,95052
3.5,MD,,Junior Intelligence Analyst,3.6,2.9,434,3.6,Intel,Annapolis Junction,,3.9,5,186355
3.5,MD,lead software engineer,Embedded Software Engineer,3.6,2.9,435,3.6,Intel,Annapolis Junction,senior software engineer,3.9,4,36758
3.5,MD,junior level intelligence analyst,Intelligence Analyst,3.6,2.9,436,3.6,Intel,Annapolis Junction,sigint analyst,3.9,3,9849
3.5,MD,,All Source Intelligence Analyst,3.6,2.9,437,3.6,Intel,Annapolis Junction,,3.9,3,16649
3.5,MD,,Cyber Intel Analyst,3.6,2.9,438,3.6,Intel,Annapolis Junction,,3.9,3,199465
3.5,MD,,Visual Developer,3.6,2.9,439,3.6,Intel,Annapolis Junction,,3.9,2,813208
3.5,MD,,Embedded Software Developer I,3.6,2.9,440,3.6,Intel,Annapolis Junction,,3.9,2,650573
3.5,MD,"&#034;lead sigint metadata analyst
 intelligence analyst&#034;",Sigint Analyst,3.6,2.9,441,3.6,Intel,Annapolis Junction,open source analyst,3.9,2,156400
3.5,MD,,Technical Sourcer/Recruiter,3.6,2.9,442,3.6,Intel,Annapolis Junction,,3.9,1,250305
3.5,MD,,Test Engineer-3,3.6,2.9,443,3.6,Intel,Annapolis Junction,,3.9,1,781074
3.5,MD,,All-Source Intelligence Analyst,3.6,2.9,444,3.6,Intel,Annapolis Junction,,3.9,1,134025
3.5,MD,,Test Engineering Consultant,3.6,2.9,445,3.6,Intel,Annapolis Junction,,3.9,1,117138
3.5,MD,,Product Engineer 1- Electronic Hardware,3.6,2.9,446,3.6,Intel,Annapolis Junction,,3.9,1,61531
3.5,MD,,Network Applications Engineer,3.6,2.9,447,3.6,Intel,Annapolis Junction,,3.9,1,52450
3.5,MD,,Software Tester I,3.6,2.9,448,3.6,Intel,Annapolis Junction,,3.9,1,412321
3.5,UT,,Sales Engineer,3.6,2.9,449,3.6,Intel,Draper,,3.9,4,28437
3.5,UT,,Network Engineer,3.6,2.9,450,3.6,Intel,Draper,it manager,3.9,3,52481
3.5,UT,project manager,Software QA Engineer,3.6,2.9,451,3.6,Intel,Draper,software quality engineer,3.9,2,30608
3.5,UT,,Classroom Assistant,3.6,2.9,452,3.6,Intel,Draper,,3.9,2,6133
3.5,UT,,Service Reliability Engineer,3.6,2.9,453,3.6,Intel,Draper,,3.9,1,118833
3.5,UT,unix technical specialist,Professional Services Consultant,3.6,2.9,454,3.6,Intel,Draper,senior sales commissions analyst,3.9,1,37439
3.5,IL,project manager,Technical Support Analyst,3.6,2.9,455,3.6,Intel,Chicago,consultant,3.9,4,20969
3.5,IL,software development manager,Applications Architect,3.6,2.9,456,3.6,Intel,Chicago,senior software engineer,3.9,1,23987
3.5,IL,,Civil/Mechanical Engineering - Patent Analyst,3.6,2.9,457,3.6,Intel,Chicago,,3.9,1,401856
3.5,IL,,Digital Project Coordinator,3.6,2.9,458,3.6,Intel,Chicago,,3.9,1,501138
3.5,VA,hr generalist,Recruiting Coordinator,3.6,2.9,459,3.6,Intel,McLean,hr specialist,3.9,13,32701
3.5,VA,,Business Intelligence Analyst/Developer,3.6,2.9,460,3.6,Intel,McLean,,3.9,7,80915
3.5,VA,,Intel Analyst,3.6,2.9,461,3.6,Intel,McLean,,3.9,7,9832
3.5,VA,,Network Engineer,3.6,2.9,462,3.6,Intel,McLean,it manager,3.9,7,52481
3.5,VA,purchasing manager,Subcontract Administrator,3.6,2.9,463,3.6,Intel,McLean,senior buyer,3.9,6,25833
3.5,VA,,Sales Engineer,3.6,2.9,464,3.6,Intel,McLean,,3.9,5,28437
3.5,VA,senior recruiter,Technical Recruiter,3.6,2.9,465,3.6,Intel,McLean,contractor,3.9,5,58294
3.5,VA,,All Source Intel Analyst,3.6,2.9,466,3.6,Intel,McLean,,3.9,5,632008
3.5,VA,,Cyber Intel Analyst,3.6,2.9,467,3.6,Intel,McLean,,3.9,4,199465
3.5,VA,database systems programmer,Applications Developer,3.6,2.9,468,3.6,Intel,McLean,senior systems analyst,3.9,4,23992
3.5,VA,systems administrator,Database Specialist,3.6,2.9,469,3.6,Intel,McLean,business analyst,3.9,4,39964
3.5,VA,lead software engineer,Embedded Software Engineer,3.6,2.9,470,3.6,Intel,McLean,senior software engineer,3.9,4,36758
3.5,VA,account executive,Corporate Recruiter,3.6,2.9,471,3.6,Intel,McLean,executive assistant,3.9,3,794
3.5,VA,,Cyber Systems Engineer,3.6,2.9,472,3.6,Intel,McLean,,3.9,3,278951
3.5,VA,,Python Developer,3.6,2.9,473,3.6,Intel,McLean,,3.9,2,55458
3.5,VA,c4isenior new equipment tester,Imagery Analyst,3.6,2.9,474,3.6,Intel,McLean,systems analyst,3.9,2,16548
3.5,VA,,Sr Sales Engineer,3.6,2.9,475,3.6,Intel,McLean,,3.9,2,714239
3.5,VA,,Systems Engineer,3.6,2.9,476,3.6,Intel,McLean,senior software engineer,3.9,2,26561
3.5,VA,,Junior Financial Accountant,3.6,2.9,477,3.6,Intel,McLean,,3.9,1,414712
3.5,VA,,Multimedia Digital Artist,3.6,2.9,478,3.6,Intel,McLean,,3.9,1,258923
3.5,VA,,Cyber Security Threat Intelligence Analyst,3.6,2.9,479,3.6,Intel,McLean,,3.9,1,736254
3.5,VA,,Information Security Intern,3.6,2.9,480,3.6,Intel,McLean,,3.9,1,245540
3.5,VA,,Cyber Analyst,3.6,2.9,481,3.6,Intel,McLean,,3.9,1,154009
3.5,VA,driver,Janitor,3.6,2.9,482,3.6,Intel,McLean,volunteer,3.9,1,3550
3.5,VA,,Arabic Linguist,3.6,2.9,483,3.6,Intel,McLean,project engineer,3.9,1,9067
3.5,VA,lead technician,Data Center Technician,3.6,2.9,484,3.6,Intel,McLean,pc technician,3.9,1,46139
3.5,VA,,Technical Specialist - Systems Engineer,3.6,2.9,485,3.6,Intel,McLean,,3.9,1,438426
3.5,VA,,Junior Security Analyst,3.6,2.9,486,3.6,Intel,McLean,,3.9,1,88763
3.5,VA,paralegal,Summer Law Clerk,3.6,2.9,487,3.6,Intel,McLean,certified legal intern,3.9,1,26141
3.5,VA,jcofa intelligence analyst,All Source Analyst,3.6,2.9,488,3.6,Intel,McLean,intelligence operations analyst,3.9,1,160712
3.5,VA,technical writer,Proposal Writer,3.6,2.9,489,3.6,Intel,McLean,independent consultant,3.9,1,55303
3.5,VA,hr generalist,Recruiting Coordinator,3.6,2.9,490,3.6,Intel,Chantilly,hr specialist,3.9,13,32701
3.5,VA,,Business Intelligence Analyst/Developer,3.6,2.9,491,3.6,Intel,Chantilly,,3.9,7,80915
3.5,VA,,Intel Analyst,3.6,2.9,492,3.6,Intel,Chantilly,,3.9,7,9832
3.5,VA,,Network Engineer,3.6,2.9,493,3.6,Intel,Chantilly,it manager,3.9,7,52481
3.5,VA,purchasing manager,Subcontract Administrator,3.6,2.9,494,3.6,Intel,Chantilly,senior buyer,3.9,6,25833
3.5,VA,,Sales Engineer,3.6,2.9,495,3.6,Intel,Chantilly,,3.9,5,28437
3.5,VA,senior recruiter,Technical Recruiter,3.6,2.9,496,3.6,Intel,Chantilly,contractor,3.9,5,58294
3.5,VA,,All Source Intel Analyst,3.6,2.9,497,3.6,Intel,Chantilly,,3.9,5,632008
